cod_cliente,data_referencia,ind_funcionario,pais_residencia,sexo,idade,data_cadastro,ind_novo,tempo_relacionamento_meses,ind_relacionamento,ult_data_cliente_principal,ind_rel_inicio_mes,tipo_rel_inicio_mes,ind_residente,ind_estrangeiro,conjuge_funcionario,canal_entrada,ind_falecido,estado,ind_ativo,renda_estimada_anual_brl,segmento,possui_poupanca,possui_aval_garantia,possui_conta_corrente,possui_conta_investimento,possui_conta_salario,possui_conta_junior,possui_conta_universitaria,possui_conta_corrente_plus,possui_conta_premium,possui_cdb_curto_prazo,possui_cdb_medio_prazo,possui_cdb_longo_prazo,possui_conta_digital,possui_fundo_investimento,possui_financiamento_imovel,possui_previdencia_privada,possui_emprestimo_pessoal,possui_pagamento_tributos,possui_cartao_credito,possui_titulos_investimento,possui_financiamento_veiculo,possui_folha_pagamento,possui_beneficio_previdencia,possui_debito_automatico,segmentos_sinteticos,evento_viagem_sintetico
133136,2023-04-28,N,BR,M,46,2006-06-01,0.0,203,1.0,,1.0,A,S,N,,KAT,N,SP,1.0,79712.14,01 - ALTA RENDA,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1.0,1.0,1,"[""SEG-VIP"", ""SEG-ALTA-RENDA"", ""SEG-CREDITO-ATIVO"", ""SEG-SEM-CARTAO"", ""SEG-POUPADOR"", ""SEG-CONTRIBUINTE-IR"", ""SEG-PERFIL-FAMILIAR""]",0
398681,2022-09-28,N,BR,M,51,2009-12-31,0.0,153,1.0,,1.0,A,S,N,,KAT,N,RJ,1.0,46366.07,02 - VAREJO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-CREDITO-ATIVO"", ""SEG-SEM-CARTAO"", ""SEG-INVESTIDOR-INICIANTE"", ""SEG-POUPADOR"", ""SEG-CONTRIBUINTE-IR"", ""SEG-PERFIL-FAMILIAR"", ""SEG-PROPRIETARIO""]",0
48342,2022-12-28,N,BR,F,55,2003-12-12,0.0,228,1.0,,1.0,A,S,N,,KAT,N,MG,1.0,21957.35,02 - VAREJO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-SENIOR"", ""SEG-SEM-CARTAO"", ""SEG-INVESTIDOR-INICIANTE"", ""SEG-PERFIL-FAMILIAR""]",0
825111,2023-03-28,N,BR,M,67,2016-01-05,0.0,86,1.0,,1.0,A,S,N,,KCC,N,SP,1.0,44375.7,02 - VAREJO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,1,"[""SEG-SENIOR"", ""SEG-CREDITO-ATIVO"", ""SEG-SEM-CARTAO"", ""SEG-INVESTIDOR-INICIANTE"", ""SEG-POUPADOR""]",0
404866,2022-02-28,N,BR,F,61,2010-02-03,0.0,149,1.0,,1.0,A,S,N,,KAT,N,SP,1.0,298517.29,02 - VAREJO,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-SENIOR"", ""SEG-CREDITO-ATIVO"", ""SEG-SEM-CARTAO"", ""SEG-POUPADOR"", ""SEG-INVESTIDOR-EXPERIENTE""]",0
298872,2023-03-28,N,BR,M,72,2008-11-20,0.0,172,1.0,,1.0,A,S,N,,KFA,N,SP,1.0,24259.19,01 - ALTA RENDA,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-VIP"", ""SEG-SENIOR"", ""SEG-SEM-CARTAO"", ""SEG-INVESTIDOR-INICIANTE"", ""SEG-VIAJANTE-EVENTO""]",1
1292146,2023-01-28,N,BR,F,21,2021-08-05,0.0,17,1.0,,1.0,A,S,N,,KHE,N,RJ,1.0,99547.56,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-JOVEM"", ""SEG-CREDITO-ATIVO"", ""SEG-SEM-CARTAO"", ""SEG-INVESTIDOR-INICIANTE"", ""SEG-POUPADOR""]",0
1124885,2023-04-28,N,BR,M,36,2020-03-18,0.0,37,1.0,,1.0,A,S,N,,KFC,N,SP,1.0,29321.66,02 - VAREJO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-SEM-CARTAO"", ""SEG-INVESTIDOR-INICIANTE"", ""SEG-PERFIL-FAMILIAR""]",0
128741,2022-07-28,N,BR,F,53,2006-04-19,0.0,195,1.0,,1.0,A,S,N,,KAT,N,SP,1.0,24590.63,02 - VAREJO,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1.0,1.0,1,"[""SEG-INVESTIDOR-INICIANTE"", ""SEG-PERFIL-FAMILIAR"", ""SEG-PROPRIETARIO""]",0
171116,2023-04-28,N,BR,F,46,2007-04-05,0.0,192,1.0,,1.0,A,S,N,,KAT,N,BA,1.0,171698.46,01 - ALTA RENDA,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0.0,0.0,1,"[""SEG-VIP"", ""SEG-ALTA-RENDA"", ""SEG-CREDITO-ATIVO"", ""SEG-POUPADOR"", ""SEG-CONTRIBUINTE-IR"", ""SEG-INVESTIDOR-EXPERIENTE"", ""SEG-PERFIL-FAMILIAR""]",0
457206,2023-02-28,N,BR,F,66,2011-02-03,0.0,144,1.0,,1.0,A,S,N,,KFC,N,MG,1.0,24157.58,01 - ALTA RENDA,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0,0.0,0,"[""SEG-VIP"", ""SEG-SENIOR"", ""SEG-SEM-CARTAO"", ""SEG-INVESTIDOR-EXPERIENTE""]",0
1279408,2022-08-28,N,BR,F,20,2021-07-28,0.0,13,1.0,,1.0,A,S,N,,KHE,N,RS,1.0,12277.19,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-JOVEM"", ""SEG-SEM-CARTAO"", ""SEG-INVESTIDOR-INICIANTE""]",0
734725,2022-07-28,N,BR,F,45,2014-11-27,0.0,92,1.0,,1.0,A,S,N,,KFA,N,SP,1.0,93071.13,02 - VAREJO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-ALTA-RENDA"", ""SEG-CREDITO-ATIVO"", ""SEG-SEM-CARTAO"", ""SEG-INVESTIDOR-INICIANTE"", ""SEG-POUPADOR"", ""SEG-CONTRIBUINTE-IR"", ""SEG-PERFIL-FAMILIAR""]",0
683041,2022-09-28,N,BR,F,74,2014-03-21,1.0,1,1.0,,1.0,A,S,N,,KHM,N,BA,1.0,21271.09,02 - VAREJO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-SENIOR"", ""SEG-INVESTIDOR-INICIANTE""]",0
1537409,2023-04-28,N,BR,M,75,2023-03-04,1.0,1,1.0,,1.0,A,S,S,,KHN,N,BA,1.0,30065.0,02 - VAREJO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-SENIOR"", ""SEG-INVESTIDOR-INICIANTE""]",0
934590,2023-02-28,N,BR,M,25,2018-08-17,0.0,54,1.0,,1.0,I,S,N,,KHE,N,RJ,0.0,23956.36,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-JOVEM""]",0
115043,2022-09-28,N,BR,M,50,2007-11-13,0.0,222,1.0,,1.0,I,S,N,,KAT,N,SP,0.0,111430.28,02 - VAREJO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-ALTA-RENDA"", ""SEG-POUPADOR"", ""SEG-CONTRIBUINTE-IR""]",0
1334155,2022-10-28,N,BR,M,19,2021-10-16,0.0,12,1.0,,1,I,S,N,,KHE,N,SP,0.0,65815.24,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-JOVEM"", ""SEG-POUPADOR""]",0
182326,2022-07-28,N,BR,F,47,2007-07-13,0.0,103,1.0,,1,A,S,N,,KAT,N,SP,1.0,308664.03,02 - VAREJO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-ALTA-RENDA"", ""SEG-CREDITO-ATIVO"", ""SEG-SEM-CARTAO"", ""SEG-INVESTIDOR-INICIANTE"", ""SEG-POUPADOR"", ""SEG-CONTRIBUINTE-IR"", ""SEG-PERFIL-FAMILIAR""]",0
603714,2022-08-28,N,BR,F,41,2013-03-15,0.0,113,1.0,,1.0,A,S,N,,013,N,MG,1.0,14100.49,02 - VAREJO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,"[""SEG-SEM-CARTAO"", ""SEG-INVESTIDOR-INICIANTE"", ""SEG-PERFIL-FAMILIAR""]",0
475657,2023-01-28,N,BR,F,40,2011-05-24,0.0,140,1.0,,1.0,A,S,N,,KFC,N,PE,1.0,111483.31,01 - ALTA RENDA,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,0.0,1,"[""SEG-VIP"", ""SEG-ALTA-RENDA"", ""SEG-CREDITO-ATIVO"", ""SEG-SEM-CARTAO"", ""SEG-POUPADOR"", ""SEG-CONTRIBUINTE-IR"", ""SEG-INVESTIDOR-EXPERIENTE"", ""SEG-PERFIL-FAMILIAR""]",0
1093221,2022-10-28,N,BR,M,53,2019-10-31,0.0,35,1.0,,1.0,A,S,S,,KAT,N,MG,1.0,29098.41,01 - ALTA RENDA,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-VIP"", ""SEG-SEM-CARTAO"", ""SEG-INVESTIDOR-INICIANTE"", ""SEG-PERFIL-FAMILIAR""]",0
940995,2023-02-28,N,BR,F,25,2018-09-12,0.0,53,1.0,,1.0,A,S,N,,KHE,N,RS,1.0,116572.89,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-JOVEM"", ""SEG-ALTA-RENDA"", ""SEG-CREDITO-ATIVO"", ""SEG-SEM-CARTAO"", ""SEG-INVESTIDOR-INICIANTE"", ""SEG-POUPADOR"", ""SEG-PERFIL-FAMILIAR""]",0
95641,2022-05-28,N,BR,F,48,2005-05-08,0.0,206,1.0,,1.0,A,S,N,,KAT,N,SP,1.0,31289.8,02 - VAREJO,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-SEM-CARTAO"", ""SEG-INVESTIDOR-INICIANTE"", ""SEG-PERFIL-FAMILIAR"", ""SEG-VIAJANTE-EVENTO""]",1
1417121,2022-12-28,N,BR,F,51,2022-07-25,1.0,5,1.0,,1,A,S,N,,KHM,N,BA,1.0,30452.04,02 - VAREJO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-SEM-CARTAO"", ""SEG-INVESTIDOR-INICIANTE"", ""SEG-PERFIL-FAMILIAR""]",0
500645,2022-11-28,N,BR,M,50,2011-11-09,0.0,132,1.0,,1.0,A,S,N,,KAM,N,RJ,1.0,54712.33,02 - VAREJO,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-CREDITO-ATIVO"", ""SEG-SEM-CARTAO"", ""SEG-INVESTIDOR-INICIANTE"", ""SEG-POUPADOR"", ""SEG-CONTRIBUINTE-IR"", ""SEG-PERFIL-FAMILIAR""]",0
975647,2023-03-28,N,BR,M,53,2018-11-08,0.0,52,1.0,,1.0,I,S,S,,KHE,N,ES,0.0,135351.85,02 - VAREJO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-ALTA-RENDA"", ""SEG-POUPADOR"", ""SEG-CONTRIBUINTE-IR""]",0
1185423,2022-11-28,N,BR,M,25,2020-09-30,0.0,26,1.0,,1.0,I,S,N,,KHE,N,BA,0.0,47400.93,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-JOVEM"", ""SEG-POUPADOR""]",0
879334,2023-05-28,N,BR,F,60,2017-05-21,0.0,72,1.0,,1,A,S,N,,KFC,N,PI,1.0,8886.68,02 - VAREJO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-SENIOR"", ""SEG-SEM-CARTAO"", ""SEG-INVESTIDOR-INICIANTE"", ""SEG-PERFIL-FAMILIAR""]",0
346265,2023-05-28,N,BR,F,42,2009-04-01,0.0,170,1.0,,1.0,A,S,S,,KAT,N,SP,1.0,189323.68,01 - ALTA RENDA,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1.0,1.0,1,"[""SEG-VIP"", ""SEG-ALTA-RENDA"", ""SEG-CREDITO-ATIVO"", ""SEG-SEM-CARTAO"", ""SEG-POUPADOR"", ""SEG-CONTRIBUINTE-IR"", ""SEG-INVESTIDOR-EXPERIENTE"", ""SEG-PERFIL-FAMILIAR""]",0
1340680,2023-04-28,N,BR,M,22,2021-10-24,0.0,18,1.0,,1.0,I,S,S,,KHE,N,SP,0.0,110218.78,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-JOVEM"", ""SEG-POUPADOR"", ""SEG-VIAJANTE-EVENTO""]",1
177882,2023-05-28,N,BR,F,46,2007-06-02,0.0,192,1.0,,1.0,A,S,N,,KAT,N,SP,1.0,615941.66,02 - VAREJO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0.0,0.0,1,"[""SEG-ALTA-RENDA"", ""SEG-CREDITO-ATIVO"", ""SEG-INVESTIDOR-INICIANTE"", ""SEG-POUPADOR"", ""SEG-CONTRIBUINTE-IR"", ""SEG-PERFIL-FAMILIAR"", ""SEG-PROPRIETARIO""]",0
1369301,2023-05-28,N,BR,M,20,2021-12-15,0.0,17,1.0,,1.0,I,S,N,,KHE,N,SP,0.0,163918.6,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-JOVEM"", ""SEG-POUPADOR""]",0
126675,2023-01-28,N,BR,M,70,2008-12-28,0.0,169,1.0,,1.0,A,S,S,,007,N,RJ,1.0,8786.8,01 - ALTA RENDA,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0.0,0.0,1,"[""SEG-VIP"", ""SEG-SENIOR"", ""SEG-SEM-CARTAO"", ""SEG-INVESTIDOR-EXPERIENTE""]",0
168260,2023-05-28,N,BR,F,57,2007-03-21,0.0,194,1.0,,1.0,A,S,N,,KFC,N,SP,1.0,529046.07,01 - ALTA RENDA,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1.0,1.0,1,"[""SEG-VIP"", ""SEG-SENIOR"", ""SEG-CREDITO-ATIVO"", ""SEG-POUPADOR"", ""SEG-CONTRIBUINTE-IR"", ""SEG-INVESTIDOR-EXPERIENTE"", ""SEG-PERFIL-FAMILIAR""]",0
1135246,2022-05-28,N,BR,F,45,2020-05-27,0.0,26,1.0,,1.0,A,S,N,,KFC,N,SP,1.0,30152.14,02 - VAREJO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-SEM-CARTAO"", ""SEG-INVESTIDOR-INICIANTE"", ""SEG-PERFIL-FAMILIAR"", ""SEG-VIAJANTE-EVENTO""]",1
514720,2022-06-28,N,BR,M,42,2012-01-31,0.0,126,1.0,,1.0,I,S,N,,KFC,N,GO,0.0,23282.08,02 - VAREJO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-VIAJANTE-EVENTO""]",1
1409944,2023-05-28,N,BR,F,22,2022-07-21,0.0,10,1.0,,1.0,I,S,N,,KHQ,N,RJ,0.0,55510.51,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-JOVEM"", ""SEG-POUPADOR"", ""SEG-VIAJANTE-EVENTO""]",1
419468,2023-04-28,N,BR,M,41,2010-05-16,0.0,155,1.0,,1.0,A,S,S,,KFC,N,SP,1.0,42434.78,02 - VAREJO,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1.0,1.0,1,"[""SEG-CREDITO-ATIVO"", ""SEG-INVESTIDOR-INICIANTE"", ""SEG-POUPADOR"", ""SEG-PERFIL-FAMILIAR"", ""SEG-PROPRIETARIO""]",0
392650,2022-10-28,N,BR,F,71,2009-11-26,0.0,155,1.0,,1,A,S,N,,KAB,N,PR,1.0,85605.36,02 - VAREJO,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-SENIOR"", ""SEG-CREDITO-ATIVO"", ""SEG-SEM-CARTAO"", ""SEG-POUPADOR"", ""SEG-INVESTIDOR-EXPERIENTE""]",0
838975,2023-03-28,N,BR,F,41,2016-03-20,0.0,84,1.0,,1.0,I,S,N,,KFC,N,SP,1.0,26024.2,02 - VAREJO,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,"[""SEG-SEM-CARTAO"", ""SEG-INVESTIDOR-INICIANTE"", ""SEG-PERFIL-FAMILIAR""]",0
1326829,2023-01-28,N,BR,M,22,2021-10-07,0.0,15,1.0,,1.0,I,S,N,,KHE,N,SP,0.0,260007.34,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-JOVEM"", ""SEG-POUPADOR""]",0
750596,2022-05-28,N,BR,F,49,2015-02-26,0.0,36,1.0,,1.0,A,S,N,,KAT,N,RJ,1.0,194022.8,02 - VAREJO,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-ALTA-RENDA"", ""SEG-CREDITO-ATIVO"", ""SEG-SEM-CARTAO"", ""SEG-POUPADOR"", ""SEG-CONTRIBUINTE-IR"", ""SEG-INVESTIDOR-EXPERIENTE"", ""SEG-PERFIL-FAMILIAR""]",0
899582,2023-05-28,N,BR,F,37,2017-12-27,0.0,65,1.0,,1.0,I,S,N,,KFC,N,SP,0.0,47535.84,02 - VAREJO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-POUPADOR"", ""SEG-CONTRIBUINTE-IR""]",0
35410,2022-12-28,N,BR,F,78,2003-03-26,0.0,237,1.0,,1.0,A,S,S,,KAT,N,SP,1.0,209153.68,02 - VAREJO,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,1,"[""SEG-SENIOR"", ""SEG-CREDITO-ATIVO"", ""SEG-SEM-CARTAO"", ""SEG-INVESTIDOR-INICIANTE"", ""SEG-POUPADOR""]",0
470845,2023-03-28,N,BR,F,18,2011-04-28,0.0,143,1.0,,1.0,A,S,N,,KFC,N,SP,1.0,54023.1,02 - VAREJO,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-JOVEM"", ""SEG-CREDITO-ATIVO"", ""SEG-SEM-CARTAO"", ""SEG-INVESTIDOR-INICIANTE"", ""SEG-POUPADOR""]",0
1090575,2022-10-28,N,BR,F,25,2019-10-29,0.0,36,1.0,,1.0,I,S,N,,KHE,N,GO,0.0,93023.94,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-JOVEM"", ""SEG-ALTA-RENDA"", ""SEG-POUPADOR""]",0
471670,2023-03-28,N,BR,M,65,2011-05-03,0.0,143,1.0,,1,I,S,N,,KFC,N,PR,0.0,8989.39,02 - VAREJO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-SENIOR""]",0
1118147,2023-05-28,N,BR,F,41,2020-01-15,0.0,40,1.0,,1.0,I,S,N,,KFC,N,SP,0.0,37701.47,02 - VAREJO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-POUPADOR""]",0
583545,2023-03-28,N,BR,F,59,2012-12-02,0.0,124,1.0,,1.0,A,S,N,,KAA,N,RJ,0.0,87971.59,02 - VAREJO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-SENIOR"", ""SEG-POUPADOR"", ""SEG-CONTRIBUINTE-IR""]",0
621996,2023-05-28,N,BR,M,40,2013-06-15,0.0,119,1.0,,1.0,I,S,S,,KFC,N,SP,0.0,76025.18,02 - VAREJO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-ALTA-RENDA"", ""SEG-POUPADOR"", ""SEG-CONTRIBUINTE-IR""]",0
478034,2022-10-28,N,BR,M,74,2011-06-07,0.0,136,1.0,,1.0,A,S,N,,KFA,N,SP,1.0,45399.58,02 - VAREJO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-SENIOR"", ""SEG-CREDITO-ATIVO"", ""SEG-SEM-CARTAO"", ""SEG-INVESTIDOR-INICIANTE"", ""SEG-POUPADOR""]",0
582573,2023-02-28,N,BR,F,44,2012-11-28,0.0,123,1.0,,1.0,A,S,N,,KFA,N,SP,1.0,125387.15,02 - VAREJO,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1.0,1.0,1,"[""SEG-ALTA-RENDA"", ""SEG-CREDITO-ATIVO"", ""SEG-SEM-CARTAO"", ""SEG-INVESTIDOR-INICIANTE"", ""SEG-POUPADOR"", ""SEG-CONTRIBUINTE-IR"", ""SEG-PERFIL-FAMILIAR"", ""SEG-PROPRIETARIO""]",0
1216522,2023-01-28,N,BR,M,23,2020-11-07,0.0,26,1.0,,1,A,S,N,,KHE,N,RJ,1.0,56235.93,03 - UNIVERSITARIO,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,"[""SEG-JOVEM"", ""SEG-CREDITO-ATIVO"", ""SEG-SEM-CARTAO"", ""SEG-INVESTIDOR-INICIANTE"", ""SEG-POUPADOR""]",0
391020,2022-10-28,N,BR,F,46,2010-03-11,0.0,151,1.0,,1.0,A,S,N,,013,N,BA,1.0,27490.77,02 - VAREJO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-SEM-CARTAO"", ""SEG-INVESTIDOR-INICIANTE"", ""SEG-PERFIL-FAMILIAR"", ""SEG-PROPRIETARIO""]",0
1325493,2022-09-28,N,BR,F,50,2021-10-06,0.0,11,1.0,,1.0,I,S,N,,KFC,N,RJ,0.0,86396.17,02 - VAREJO,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-ALTA-RENDA"", ""SEG-POUPADOR"", ""SEG-CONTRIBUINTE-IR""]",0
734409,2022-11-28,N,BR,M,39,2014-11-26,0.0,96,1.0,,1.0,I,S,N,,KAH,N,SP,0.0,97038.86,02 - VAREJO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-ALTA-RENDA"", ""SEG-POUPADOR"", ""SEG-CONTRIBUINTE-IR""]",0
1014691,2022-09-28,N,BR,F,39,2019-05-07,0.0,40,1.0,,1,A,S,N,,KFC,N,SP,1.0,20672.81,01 - ALTA RENDA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-VIP"", ""SEG-SEM-CARTAO"", ""SEG-INVESTIDOR-INICIANTE"", ""SEG-PERFIL-FAMILIAR""]",0
108864,2023-01-28,N,BR,F,85,2012-01-07,0.0,132,1.0,,1.0,I,S,N,,KAT,N,SP,0.0,17139.78,02 - VAREJO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-SENIOR""]",0
834070,2022-11-28,N,BR,M,76,2016-02-12,0.0,15,1.0,,1,A,S,N,,KAT,N,SP,1.0,23199.26,01 - ALTA RENDA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-VIP"", ""SEG-SENIOR"", ""SEG-SEM-CARTAO"", ""SEG-INVESTIDOR-INICIANTE""]",0
872706,2022-05-28,N,BR,M,59,2017-04-12,0.0,63,1.0,,1.0,I,S,N,,KAT,N,SP,0.0,325126.48,02 - VAREJO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,"[""SEG-SENIOR"", ""SEG-POUPADOR"", ""SEG-CONTRIBUINTE-IR""]",0
205282,2022-09-28,N,BR,M,45,2007-11-17,0.0,178,1.0,,1.0,A,S,N,,KFA,N,SP,1.0,602515.38,02 - VAREJO,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-ALTA-RENDA"", ""SEG-CREDITO-ATIVO"", ""SEG-SEM-CARTAO"", ""SEG-INVESTIDOR-INICIANTE"", ""SEG-POUPADOR"", ""SEG-CONTRIBUINTE-IR"", ""SEG-PERFIL-FAMILIAR""]",0
1395936,2022-12-28,N,BR,M,42,2022-05-07,0.0,7,1.0,,1.0,A,S,N,,KHK,N,SP,1.0,315365.46,02 - VAREJO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-ALTA-RENDA"", ""SEG-CREDITO-ATIVO"", ""SEG-SEM-CARTAO"", ""SEG-INVESTIDOR-INICIANTE"", ""SEG-POUPADOR"", ""SEG-CONTRIBUINTE-IR"", ""SEG-PERFIL-FAMILIAR""]",0
1377113,2023-02-28,N,BR,F,48,2022-01-20,0.0,13,1.0,,1.0,A,S,N,,KAT,N,RS,1.0,8751.23,02 - VAREJO,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,"[""SEG-SEM-CARTAO"", ""SEG-INVESTIDOR-INICIANTE"", ""SEG-PERFIL-FAMILIAR""]",0
90950,2023-03-28,N,BR,M,59,2005-03-27,0.0,216,1.0,,1.0,A,S,S,,KAT,N,SP,1.0,61712.96,02 - VAREJO,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1.0,1.0,1,"[""SEG-SENIOR"", ""SEG-CREDITO-ATIVO"", ""SEG-INVESTIDOR-INICIANTE"", ""SEG-POUPADOR"", ""SEG-CONTRIBUINTE-IR"", ""SEG-PERFIL-FAMILIAR"", ""SEG-PROPRIETARIO""]",0
